name,cate_1,cate_2,cate_3,lon,lat,star_point,star_qty,review_txt,review_qty,cate_mix,naver_blog_need
알렉스플레이스 상도점,한식,한식/백반/한정식,음식점 > 양식 > 햄버거,126.9503623,37.50101026,4.9,9.0,"오늘 볼 음식은 수제버거 전문점 '알렉스플레이스'의 '리치부어스트 에그 버거'입니다. 가격은 '리치부어스트 버거'가 8400원, '리치부어스트 에그 버거'가 8900원입니다. 역시 수제버거의 비주얼은 일반적인 프랜차이즈형 버거와는 격이 다릅니다. 내용물로는 싱싱한 양상추와 양파, 그리고 토마토 같은 야채들과 리치부어스트 소시지, 수제 소고기 패티, 계란 프라이가 들어있습니다. 오랜만에 이런 소시지를 먹어보는데, 역시 소시지는 이런 맛이죠. 냉동 소시지 맛하곤 비교가 안됩니다. 패티도 수제라서 좋습니다. 고기 씹는 맛이 굳. 전반적으로 JMT라고 평가할 수 있겠네요. 이런 수제버거는 대개 꼬치에 끼워져있다는 점에서 알 수 있듯이 부피가 커서 손으로 들고 먹기가 힘들기 때문에 개인적으로 잘 먹지 않는데요,헬로우 오랜만에 외식!! 오빠랑 퇴근하구 상도에서 만나기로 했어요 ㅎㅎ! 메뉴는 바로바로 수.제.버.거 오랜만에 밥아닌 밀가루 섭취하러 감니다 총총 #상도동맛집 #상도역맛집 #숭실대맛집 #서울수제버거맛집 #서울수제버거 #햄버거맛집 #수제버거맛집 #알렉스플레이스 #알렉스플레이스상도점 외관 저는 또 요기가 버스로 한번에 온다구요 신나신나 외관은 누가봐도 햄버거집 !! ㅎ 심지어 전문점이라구요 정말 사실적인 햄버거 간판 기대를 안고 들어가 봅니다 내부 테이블은 총 4개 다른 지점은 테이블이 1개인가 2개밖에 없는곳도 있던데 여기는 4개가 있었어요 혼밥하기도 좋을듯! 아기자기한 인테리어도 보이네요 코카콜라와 다양한 소스들도 있었는데 다 맛있는 소스더라구요 기대는 점점 커지고,,, 음료는 코카콜라 트레비 스프라이트?상도동 원룸이 많은 골목에서 수제버거집 발견! 여러분들 제가 슈퍼푸드를 발견했는데요 아마 다들 좋아하실거에요 그건 바로..ㅎㅎㅎ 햄.버.거?? 햄버거는 정말 탄단지에 식이섬유까지 골고루 갖춘 식품인 것 같아요 그래서 많이 즐겨먹는데요~ 오늘은 동네 근처에 수제버거집을 방문했어요 이 곳은 알렉스플레이스 상도점입니다 알렉스플레이스 서울특별시 동작구 상도1동 366-4 수제버거 먹을 생각에 호다닥 뛰어서 도착했어요 골목에 위치한 작은 가게입니다 배달로 많이 즐기시는지 12시부터 많이 바쁘시더라구요 그래서 잠시 매장 구경을 좀 했답니다~ 4인석 2개, 2인석 1개로 이루어진 작은 매장이에요! 벽면에는 다양한 소품",36.0,한식한식 백반 한정식음식점   양식   햄버거,
유프,유흥주점,호프/맥주,"가정,생활 > 식품판매 > 수산물판매",126.9537203,37.50513081,4.4,5.0,"맛도좋고 분위기도 좋은 중앙대학교 후문카페바람이 솔솔 불어오는 곳에서 공부하고 싶어서 테라스가 있는 카페를 찾아 돌아다니다가  중앙대 후문 쪽에 있는 카페 yoof에 들어갔어요. 테라스에도 테이블이 있는데 안 쪽에 큰 창문 옆에 있는 테이블이 아늑하고 바로 위에 조명도 있어서 거기에 앉았어요. 아이스 카페라떼 3,800원 에소프레소를 두 샷을 넣어줘요.  부드럽고 고소한 맛을 좋아하면 한 샷만 넣어달라고 해야 해요. 달콤돈까스샌드위치 6,000원 돈까스와 양배추샐러드가 잘 어울려서 맛있어요. 샌드위치를 매장에서 먹어도 포장해달라고 하는 게 좋아요. 소스가 흘러서 그냥 들고 먹을 수 없고 다 흐트러져서 나이프로 썰어먹기도 어려워요. 허니브레드와 카페라떼 8,800원 허니브레드에 아몬드슬라이스를 뿌린 게 신의 한 수예요.  달콤하고 고소하고 씹는 맛도 있어서 완전 맛있어요. 인테리어가 쾌적하고 음료도 저렴하고 요기할 것도 있고 무엇보다 주중에는 새벽 1시까지 영업을 해서 좋아요.집 바로 옆에 생겼는데도 아직까지 한 번도 못 가봤던 카페에 갔다! 카페 Yoof ! 루프탑 카페임! 메뉴판...인데..... 하나도 안보이네 지송 !... 아직 초보 블로거인 티내기 ㅎㅅㅎ... 가격은 별로 비싸지 않았음 커피는 3~5천원 정도 음료도 비슷 식사류랑 맥주, 와인도 있다! 밖에 앉아 있으면 이렇게 중대 후문쪽 삼거리가 내려다보인당 근데... 여긴 루프탑",3.0,"유흥주점호프 맥주가정,생활   식품판매   수산물판매",
상도김밥,분식,라면김밥분식,음식점 > 분식,126.9509595,37.500357799999996,4.0,1.0,empty,0.0,분식라면김밥분식음식점   분식,
브레댄코 숭실대역점,제과제빵떡케익,제과점,음식점 > 간식 > 도넛 > 브레댄코,126.9540426,37.4958078,4.5,2.0,"*내돈주고 사먹은 리뷰입니다* 숭실대입구역 3번출구 나가는 방향에 있는 숭실대입구역 빵집 브레댄코 입니다 !! 지하철 역사내로 퍼지는 달달한 빵냄새의 유혹에 못이기는 척 방문 ㅋㅋ 아메리카노가 1,500원부터 ~~ 커피가격 저렴하네요 ㅎ 숭실대입구역 빵집 브레댄코에는 커피메뉴들도 종류가 다양하지만 작은 매장임에도 맛있는 빵 종류가 너무나도 많아요 !!! 세일하는 빵까지 !!!ㅋㅋ 숭실대입구역 주변에 의외로 빵집들이 별로 없거든요 지하철역사내에 숨어있었네요 ㅎㅎ 마카롱도 판매하는데 뚱카롱은 아닌...ㅠㅠ 고속터미널역 브레댄코엔 뚱카롱 팔던데 체인점이라도 종류가 좀 다른가봐요 ~~ 앙소보로빵 3,000원 그 많은 빵 중에 고른건 앙소보로빵 !! 앙버터+소보로 이건 맛이없을수가 없는 조합이죠? 일단..음 빵은",1.0,제과제빵떡케익제과점음식점   간식   도넛   브레댄코,
큰맘할매순대국 숭실대점,별식/퓨전요리,순대전문점,음식점 > 한식 > 순대 > 큰맘할매순대국,126.9570557,37.49464506,-1.0,0.0,안녕하세요.리미예요늦게 저녁을 먹게 되서 거의다 문을 닫았기에 어딜갈까 하다가24시간 영업하는 큰맘할매순대국집에 다녀왔어요! 24시간 영업이라 늦게까지 해서너무 좋더라구요! 큰맘 할매순대국은 체인점이라여기저기서 많이 봤었어요! 식신으로 유명한 정준하 개그맨이 추천하는 맛집이라니더욱 궁금하죠? 메뉴판을 보니 순대국뿐만 아니라다양한 해장국과 전골 찜 볶음 등 메뉴는 무척 다양했어요*_* 기본반찬으로 김치와 양파짱아찌가 나오고요순대고 시키니 소금도 함께 나오네요! 원산지 표시판도 있어서믿고 먹을 수 있어 좋아요! 큰맘 할매순대국은 사골로 고아서 만든정직한 육수를 사용한대요! 다른데 나쁜곳은 우유나 버터 등을 넣어서맛과 색을 내기도 한다잖아요!여긴 정직하다니 더 믿고 먹을 수 있겠어요! 보글보글 뜨끈한 뚝배기에 끓,1.0,별식 퓨전요리순대전문점음식점   한식   순대   큰맘할매순대국,
생활맥주 상도역점,유흥주점,호프/맥주,"음식점 > 술집 > 호프,요리주점",126.94889380000001,37.50411483,3.2,5.0,"이런 저런 모임이 많은 연말 동아리 동기들과 함께 상도역 고깃집 농장사람들에 방문했다⭐ 농장사람들 상도동직영점 서울특별시 동작구 상도동 29-87 생활맥주 상도역점 서울특별시 동작구 상도1동 677 1층 상도역2번출구 서울특별시 동작구 상도1동 농장사람들 상도동직영점은 상도역 2번 출구에서 도보 6분 거리에 있다. 자세한 위치는 지도를 참조해 주세요 :) 상차림 비용을 테이블 별로 따로 받는다. 파, 콩나물 무침과 양파 선짓국이 기본으로 나온다?? 생삼겹살 1인분 180g에 6,800원!(왼쪽) 항정살 1인분 180g 9500원!(오른쪽) 정육점과 같이 해서 고기 가격이 훌륭하다?? 불판 위에 구워준다⭐ 버섯도 같이 나와서 좋다?? 노릇노릇하게 익은 삼겹살(오) 통통하게 잘 구워진 항정살(왼) 가#분위기좋은 #수제맥주집 중앙대 후문쪽에 있는 생활맥주에 왔어용? #생활맥주 #상도역점 #중앙대 #후문 #상도동 #수제맥주 #분위기 #수제맥주 #치유에일 #밀맥주 #흑맥주 #태평양IPA #강남페일에일 #생맥주 #수제맥주 #치유에일 #밀맥주 #흑맥주 #태평양IPA #강남페일에일 #생맥주 #소맥 수제맥주는 처음인데 맛있네용????소맥도 무료로 타주더라구요~~ #분위기_좋은_수제맥주집 #연말 #연초 연말 분위기 즐기기 좋은 곳인 것 같아요??다들 행복한 연말 보내세요~~????? 생활맥주 상도역점 서울특별시 동작구 양녕로 271 1층 저장 관심 장소를 MY플레이스에 저장할 수 있어요. 팝업 닫기 '내 장소' 폴더에 저장했습니다. MY플레이스 가기 팝업 닫기 전화 상세보기상도동에 거래처가 있어서 잠시 들렸다. 이제는 거래처라기보다 친구?ㅋㅋ 처음 회사 다닐 때 만나 지금까지 계속 인연이 이어지고 있다. 서로 장난치고 이야기 하면서 시간이 이렇게 흘렀네 ㅎㅎ 오래만에 서울 서쪽으로 넘어갈 일이 있어서 사무실에 들렸다가 수다를 떨고 상도동맛집을 데려가 주었다. 첫번째로 방문한 곳은 중대양곱창. 중대 후문 근처에 있는 곱창집이다. 중대양곱창 서울특별시 동작구 상도1동 639-5 포스팅을 하려고 찍은게 아니어서 메뉴도 간판 사진도 없는게 너무너무 아쉽다. 하지만 모듬 중자 가격이 4.5만원, 모듬 대자 가격이 5.5만원이라고 검색했더니 나온다 ㅋㅋㅋ 나는 사실 블로그 보다는 인스타그램이 너무 간단하고 시간도 덜 걸리기 때문에 상도동맛집을 포함해서",10.0,"유흥주점호프 맥주음식점   술집   호프,요리주점",
커피아가씨s 꿈을피자,패스트푸드,피자전문,음식점 > 양식 > 피자,126.9621713,37.50660199,5.0,1.0,"ㅋㅋ... 간만에 집 부근에서 조금 멀리에 위치한 곳으로 외출...!! 답답한 방구석을 떠나 와!! 속 시원한 도심속의 간만에 즐기는 화려하지만, 소심한여행!! 이제 얼마 남지 않았다!! 자유의 그 날이....!!",0.0,패스트푸드피자전문음식점   양식   피자,
곱창고 서울중앙대점,한식,곱창/양구이전문,"음식점 > 한식 > 육류,고기 > 곱창,막창",126.96347730000001,37.50785691,3.1,10.0,"냄새 없고, 정말 부드러운 대창 맛집 곱창고!!! 중앙대 근처 먹자골목, 흑석역 앞쪽 상권에 회식하러 갔었어요. 회식 중 삼각지 맛집이라는 특양구이 가게 이야기가 나와서 갈까 말까 하던 중에 곱창고라는 식당을 지나가다가 봤어요. 특양구이도 메뉴에 있다고 해서 가까운 곱창고 식당으로 입장!! 가격은 비싸지는 않은 것 같아요. 대창은 국내산인데, 특양구이는 어디였더라... 수입산인데..음 이 식당의 특양구이는 양념갈비맛? 간장 양념에 잰 고기였어요. 특양구이를 추천해 주신 분이 말씀하신 삼각지 맛집은 생고기라고 하셨거든요. 그래서 생고기인줄 알았는데, 식당마다 조리법이 다른가 봐요. 이 식당의 특양구이도 냄새는 안 났어요. 소스에 잘 재어진 듯, 양념 맛도 잘 났고, 특별히 소스를 찍어 먹을 필요 없이 간이여자친구랑 같이 카페에서 공부하다가 배고파서 즉흥으로 중앙대 앞에있는 곱창고를 갔어요!! 곱창고 서울중앙대점 서울특별시 동작구 서달로14길 8 전화번호: 02-812-8892 주소: 서울 동작구 서달로14길 8 영업시간: 일요일 휴무 매일 16:00 - 02:00 주차는 옆쪽에 있는 공영주차장에 주차하시면 됩니다! 따로 주차장은 없어요...ㅠㅠ 방문했을때 시간은 4시 50분쯤이였는데 문이 안열렸나...?하고 갔는데 다행이 열려있었어요! 사장님 혼자계신데 저희가 들어간이후로 3팀이나 더와서 엄청 바쁘셨던... 식기류와 앞접시는 다 세팅이 되어있었어요!! 곱창모듬구이2인분과 비빔메밀국수를 주문했어요! 주문후 먼저나온 순두부찌개와 부추! 힛...곱창이 나오기전에 한숟가락하기 좋아요....! 이날 술은 안마셨지교슐랭 가이드 그 첫 번째... 깐깐하게 뽑은 맛집 안녕하세요...교든램지입니다. 오늘은 비장하게 인사드립니다. 드디어 최고의 맛집을 찾았거든요 그거슨 바로바로 곱창고 서울중앙대점. 곱창고 서울중앙대점 서울특별시 동작구 서달로14길 8 1층이랑 지하도 있음. 늘 곱창모듬구이를 시키는데 다음에는 다른 것도 먹어보려고 합니다.(아직 안먹어봐써...) 물마저도 참 맛있음.(결명자인가? 뭔지는 모르겠으나 무튼) 저 콩나물과 부추 무침이랑 특히 특히 순두부찌개가 정말 매일 생각날 정도로 맛있음 정말 맛있음 심지어 저 순두부찌개 다먹고 달라고하면 또 주심 순두부찌개 먹으러 올 수준으로다가 맛있음(공기밥 팔았으면 순두부찌개에 호롥 했을 것임) 맨 위부터 아래쪽으로 막창 대창 염통 그리고 옆에 기다란건 곱창 사장님께서",12.0,"한식곱창 양구이전문음식점   한식   육류,고기   곱창,막창",
포포인 중앙대점,패스트푸드,패스트푸드,음식점 > 아시아음식 > 동남아음식,126.95383799999999,37.50479846,2.4,5.0,"#흑석동맛집 #흑석맛집 #중앙대맛집 #310관식당 #경경대식당 #쌀국수집추천 #쌀국수 #포포인 #흑석동맛집추천 #중앙대학교식당 #포포인 #310쌀국수 [흑석동/중앙대 맛집] 310관 쌀국수 포포인. 310쌀국수 서울특별시 동작구 흑석로 84 중앙대학교(후문) 310관 지하 4층 409호 전화 번호 : 02-881-7439 영업시간 : 평일 10:00 - 21:00, 토요일 10:00 - 21:00 일요일 휴무,공휴일 휴무 중대생, 임직원 10% 할인 할인 이벤트 310쌀국수 6500원. 개강을 맞아 학교 식당에 밥을 먹으러 갔다. 학식 시간을 봤더니 11시 부터 시작이기에 10시에 어딜가지 고민하다가 포포인에 방문함. 원래는 포포인이었는데 이번에 이름을 310 쌀국수로 바꿨단다. 나는중대맛집/흑석맛집 포포인 방학 중에 동기들이랑 다녀왔던 포포인!수업듣는 건물이랑 가깝지만학기중에는 정문, 흑석역쪽 맛집을 찾아다니느라정작 학교안에 있는 음식점은 학식말고는안먹어봤던 ㅎㅎ한번쯤은 먹어봐야지 싶어서 갔다왔다그냥 평타만쳐도 좋겠다 싶었는데진짜 맛있었다! 애머이랑 비길만한듯! 영업시간 매일 10시 ~ 21시 일요일 휴무 메뉴 월남쌈(2인용) 24,000원(2세트) 34,000원고기추가 6,000원야채(4가지)추가 4,000원(월남쌈은 13시 이후 주문가능)쌀국수 7,200원 ~ 13,500원누들류 11,000원 ~ 11,500원라이스류 9,900원 ~ 14,500원에피타이저 (짜조, 스프링롤 등) 4,000원 ~ 14,000원 위치 포포인 서울특별시 동작구 흑석로 84 중앙대학교 310관 지하4층숑기입니다. 저는 항상 먹는 것만 올리는 거 같아요 ㅎ그런데! 먹는거 만큼의 낙이 있나요?!오늘은 선배가 밥 사주신다고 해서제 수업이 있었던310관 지하 4층에 갔어요!쌀국수집 갔답니다. 저는 사람이 너무 많아서그냥 계단으로 내려왔어요! 계단으로 내려오고 왼쪽으로 틀면이렇게 나와요~ 중앙대생으로 한번도 안 가본 포포인오늘에서야 가네요 ㅠ감사해요 선배 ㅠㅠ 일주년 기념 할인이 있습니다!기회는 가져가라고 있는거기에안 가보신 분들은 가보세요!! 들어가보겠습니다! 느낌 있구요! 식당 내부는 이렇게 구성이 되어있어요!넓지도 작지도 않은 곳!1시여서 그런가.. 오늘은 손님들이 별로 없네요~ 저.. 저거 갖고 싶어요 ㅠ드론이라고 해야하나?? 선배가 분명 안에 앉아 있겠다고 하셨는데안보였어요 ㅠ알고보니 안쪽에 포메인 간판",7.0,패스트푸드패스트푸드음식점   아시아음식   동남아음식,
또와분식,분식,라면김밥분식,음식점 > 분식,126.964973,37.50684283,,,"[상도동/분식] 애정하는 또와분식 - 떡볶이 순대 튀김 :) 우리 알콩이 어머니가 서울 왔다는 소리를 듣구우 한걸음에 달려갔지용 그리고 알콩맘만큼이나 그리웠던 또와 분식에서 맛있는 떡볶이 한그릇 했댜 :)  튀김위에 떡볶이가 촤촤~~  기다리면서 가게 탐방 :) 근처에 초등학교가 있는 오래된 가게라서 아가들의 낙서가 많고 그만큼 정겹다 ㅎㅎ <메뉴판> ""또와 우리 어머니 지수의 어머니 사랑해요~ ♡” ""저기 맛있는거 많아! ㅎㅎ빨리! come one!"" ㅋㅋㅋㅋㅋㅋㅋ 학교 앞이라 이런저런 과자들도 많다.  추억의 아폴로 나나콘 쫀드기 *_* 크으- 그리고 드디어 순대랑 떡볶이 또와분식은 떡볶이도 맛있지만, 순대가 별미다. 이렇게 부드러운 간과 냄새 안 나는 순대라닝. 옛날에, 그 어린 나이에도, 여기 순대 먹고 맛있어서 감탄했었는데, 오랜만에 갔어도 여전히 부들부들 ㅜ.ㅜ 맛있었다. 이러고 떡볶이 한 그릇 더 먹었다... ㅎㅎ ​칭구가 튀김 뭐 더 먹고 싶냐구 해서 수줍게 ""김말이..."" ㅎㅎㅎㅎㅎ맛있더라구여…?ㅎㅎㅎㅎ 어무니 ♡♡♡ 알콩마미야 ♡♡♡ 느므느므 맛있게 잘 먹었습니다 감사해요 >_< 마지막은, 임산부인게 믿기지 않는 우리 알콩마미랑 핫 컷 다음엔 어여쁜 집에서 봐욤>_<",1.0,분식라면김밥분식음식점   분식,
